SSIMY,SSIMCb,SSIMCr
14.6027,20.4403,21.1208
11.7446,17.0386,18.5025
10.1017,15.4392,16.5249
8.65379,14.3412,15.4798
13.1092,24.5585,23.0062
13.7246,25.1057,23.3307
14.6966,26.6347,24.8365
15.643,29.0565,26.7878
18.8689,18.3702,22.2277
25.8985,49.8367,56.8868
22.333,31.8585,34.1549
14.7332,37.8749,49.8931
13.8623,23.479,25.8784
7.78374,23.9659,31.8158
22.697,24.5833,24.7235
18.0799,20.2449,21.2446
14.9134,21.3856,21.4993
11.9113,15.7398,17.0966
8.34132,16.2571,16.571
29.2222,16.5457,16.7056
28.9195,14.0091,14.1067
29.2461,11.0218,11.2613
29.1846,8.08242,8.52467
28.8861,5.89699,6.14608
12.4994,8.8344,7.65672
10.0406,6.50033,5.4338
7.87398,4.51859,3.66089
5.94906,2.95313,2.31825
4.28785,1.7973,1.36679
11.7414,14.6024,15.0052
9.34999,13.0842,13.4308
7.0666,11.3153,11.7033
4.52768,8.95053,9.22169
2.05504,7.17241,7.20311
11.5302,12.3324,11.5098
9.10968,9.67236,8.69432
6.74761,6.86348,5.83411
4.66576,4.3867,3.39298
2.84406,3.01217,1.96316
12.4117,10.302,9.41587
9.60771,8.75115,8.12314
6.97342,8.49003,8.11284
4.28287,9.99041,10.8105
2.98322,9.63691,10.7667
22.3459,9.41904,9.93753
17.2788,5.97088,6.35461
14.0086,4.86119,5.06393
11.2898,4.10051,4.15563
3.68821,6.28087,5.96585
12.7881,13.7239,13.9093
9.75451,12.6629,12.6465
7.14143,11.738,11.6921
4.50437,10.9105,10.957
2.33224,10.4461,10.6253
12.1642,9.95291,9.63857
9.90613,7.59364,7.318
7.90651,5.50464,5.32212
6.40417,3.89426,3.79255
5.25377,2.68859,2.66919
17.2531,9.46929,9.52404
14.6097,7.13685,7.24948
12.0229,5.12087,5.24604
9.76298,3.60179,3.74054
7.84568,2.46397,2.61736
12.6125,10.3791,10.0228
10.3218,8.02561,7.78219
8.25958,5.87474,5.72773
6.70127,4.21966,4.12475
5.45198,2.90219,2.88108
23.4346,12.3831,12.4007
20.5789,10.0068,9.99365
17.905,8.02544,8.00398
15.2132,6.26531,6.27435
12.5676,4.75436,4.81755
12.0791,9.86012,9.55097
9.79177,7.49336,7.25062
6.83182,4.35987,4.25873
4.92722,2.36111,2.35416
3.58834,1.19562,1.21524
13.3836,10.4123,10.2775
10.951,7.53231,7.58666
8.6889,5.14091,5.3109
6.55632,3.32251,3.44833
5.13127,2.06913,2.14541
15.4587,13.5436,14.3194
13.6373,11.4483,12.3371
12.3611,9.42651,9.40502
10.9692,8.0027,8.51554
9.44284,6.02494,6.94432
13.9644,17.5593,17.1176
8.95552,12.1767,11.8394
5.60327,8.74336,8.35208
3.85122,6.99383,6.67504
2.71383,5.98507,5.70159
21.8833,16.9716,16.6989
19.0996,14.7103,14.4166
15.3992,12.1594,11.6472
10.1889,10.1966,9.9968
5.889,8.00818,8.26103
20.8008,9.08262,9.64404
17.6415,8.54377,8.95927
13.0753,7.64211,7.92605
8.95009,6.19661,6.95801
6.26532,6.03348,5.77799
21.7564,14.1848,15.4733
19.7862,12.7112,14.193
16.4118,11.1512,11.5678
14.2571,9.66007,10.0884
10.7857,7.90487,8.49152
28.4444,8.27618,10.6222
22.3222,9.86788,10.5623
12.7884,9.79995,10.4586
11.6123,8.70077,10.0891
10.5063,9.48698,9.81214
11.9714,17.057,16.2293
15.508,9.32098,13.0456
11.2288,19.9649,10.6076
11.2241,11.0673,9.9729
7.81663,11.0421,11.3072
22.874,25.0699,25.681
16.9574,20.693,18.7162
14.9803,19.1243,17.3224
13.1257,17.0515,15.9444
11.736,14.3484,14.5529
12.8824,16.0823,14.818
13.9126,16.7256,15.3214
15.0286,19.0726,16.664
16.6632,20.3263,18.0492
19.6338,18.349,19.5732
21.3753,44.7043,50.7341
17.9282,25.7476,26.5674
13.1408,34.0472,36.0449
12.1149,17.2598,14.9098
8.42027,27.5457,28.489
17.9127,25.1705,24.6372
15.4145,18.4033,17.2608
12.4913,17.9092,17.5903
11.8354,14.1416,11.4207
7.33072,11.5678,11.0024
31.3352,20.49,20.0261
30.8319,17.3322,17.3537
31.2761,14.2972,14.1832
31.5605,11.3503,10.6726
31.4766,7.84027,7.37208
12.6205,9.69477,9.59253
10.4461,7.46648,7.42787
8.58241,5.56411,5.51519
7.07734,4.04338,3.99818
5.8917,2.88313,2.8356
19.8895,14.3342,14.6537
17.3548,12.7388,12.8704
14.9297,11.2592,11.4708
12.5649,9.8581,9.96155
10.0028,8.4841,8.27187
14.8834,12.7941,12.4284
12.2454,10.5636,9.86678
12.8171,11.236,10.5332
7.40315,6.46417,5.58351
5.83701,4.94515,4.24794
10.5823,14.8265,10.5518
8.6014,12.5909,9.18342
6.84345,9.64362,7.88775
5.77968,6.49107,5.80625
5.30506,5.26319,4.44349
31.2175,12.4973,13.6947
26.558,9.25482,9.76207
23.4325,7.52402,7.75491
21.225,6.50306,6.65437
19.2295,5.68809,5.83216
17.1317,13.6652,14.4704
13.926,13.1021,13.8955
10.9747,12.3405,12.9231
9.10795,11.1914,11.5124
7.2568,8.13587,8.53667
