PSNRY,PSNRCb,PSNRCr
52.0863,22.3878,25.8076
36.1064,37.5631,36.2357
33.1178,34.584,33.2049
30.1672,31.6177,30.2291
27.1449,28.6414,27.2613
24.1117,25.6189,24.26
33.8533,42.6295,43.1652
30.6326,40.864,40.9882
27.6234,38.9009,38.9902
24.4969,36.0937,35.9705
21.4587,33.1856,32.8956
34.3068,40.9405,40.3222
31.378,38.1891,37.2698
28.4496,35.077,33.8567
25.6385,31.7563,30.1391
22.8407,29.1948,26.9459
35.4922,38.5178,37.4841
32.0451,36.4772,35.8101
28.2263,34.482,34.6796
23.5717,32.8671,33.3392
21.0423,32.7016,33.3263
41.671,36.0819,37.3596
36.5964,30.9349,32.2181
33.262,28.7303,29.8858
30.5289,27.0032,28.0023
23.0562,28.8536,28.8331
34.3176,41.3223,40.7639
30.9002,39.9265,39.2411
27.7362,38.4906,37.9093
24.2306,36.7439,36.3798
21.1159,33.2197,34.0476
36.8793,37.8524,37.2886
33.9683,34.9167,34.3188
30.9149,31.8968,31.2959
27.9629,28.941,28.3339
24.9412,25.9804,25.4004
42.0513,37.2569,37.1676
39.1206,34.286,34.2312
36.0863,31.2726,31.1701
33.1299,28.3399,28.2269
30.123,25.3691,25.2478
36.877,37.8073,37.2098
33.9224,34.9165,34.3664
30.9289,31.8554,31.3159
27.9951,28.9874,28.4011
24.9914,25.9878,25.3973
36.3641,37.638,37.0335
33.2425,34.5339,33.9489
30.2587,31.5882,31.0421
27.1879,28.5793,28.0866
24.0912,25.5701,25.1379
36.8538,37.7748,37.2325
33.8963,34.8195,34.2783
28.951,29.894,29.3478
23.9755,24.9733,24.4202
18.9598,20.0523,19.514
34.6396,35.6513,34.952
31.4496,32.1913,31.8043
28.5387,29.0212,28.8106
25.4374,26.0924,25.8479
22.4021,23.1897,22.8617
36.1903,38.3361,39.6318
33.2117,34.4474,36.2739
30.4933,31.9408,31.9578
27.3474,29.1634,30.5426
24.0155,25.0565,27.8887
23.913,36.8067,36.8558
19.2231,31.9694,32.0143
16.1704,28.9328,28.8887
14.6647,27.4358,27.4107
13.7886,26.7898,26.4648
40.5052,43.6879,43.3125
36.9224,40.8218,40.3968
31.5541,37.0673,36.4159
23.9577,34.327,33.638
18.2066,30.2296,29.8218
33.2713,29.3803,30.5849
30.0611,29.0243,30.1247
24.9556,28.2108,29.0366
20.8158,26.9137,27.6145
17.8693,25.6249,25.7106
36.5382,38.3315,39.3974
33.5606,35.2279,37.3908
29.3427,33.0261,34.5559
26.2903,30.5786,32.6635
22.695,28.7492,30.363
36.0151,28.7651,31.0124
28.5166,29.6076,31.0001
26.3447,29.5617,30.889
23.0548,28.8775,30.5536
20.0113,29.3281,30.2497
33.5868,41.4392,41.9566
35.8941,33.0173,39.4734
27.5972,43.8483,35.5476
26.0896,33.2679,29.5767
21.2957,34.6471,36.7078
32.797,47.682,46.3769
25.6269,41.7723,37.8505
23.9591,40.7325,36.8164
23.382,38.6615,36.4382
21.4459,34.6295,33.2922
20.773,35.5893,34.8026
21.4795,35.9882,33.8527
21.698,41.2563,33.3677
22.5853,39.7875,31.2044
26.2128,27.5639,29.8536
33.3282,71.5486,74.1915
28.6109,44.4655,44.4436
22.9804,57.1116,59.1267
19.1566,34.9597,34.3001
17.1351,48.8584,50.3778
30.8361,41.6828,40.6059
29.663,37.0053,36.3944
22.9449,33.4238,32.9145
23.9283,32.0409,30.3235
16.9399,27.5345,26.896
54.568,36.3089,35.7981
52.943,33.3332,32.8097
53.5769,30.2212,29.6816
55.1337,27.3123,26.5964
54.5216,24.2228,23.6841
36.7582,37.1243,36.6062
33.7623,34.1525,33.699
30.7248,31.1662,30.6427
27.6693,28.169,27.6756
24.6483,25.1808,24.7511
35.2373,40.144,39.1385
31.8506,38.1853,36.9578
28.6424,36.2405,35.1044
25.3211,34.1943,33.1547
22.0441,32.2116,31.1968
35.2528,39.7468,38.7767
32.097,37.3837,36.1506
32.8609,38.0575,36.8343
25.6269,32.324,30.8774
22.5332,29.7976,28.3677
34.6514,42.1528,37.6856
31.086,39.9335,35.7445
28.2539,35.6856,33.5679
26.0173,29.9962,29.7391
22.7366,27.1785,25.3211
40.5187,36.7248,37.9196
35.798,31.9821,33.1472
32.7812,28.9321,30.0782
30.689,26.8466,27.9776
28.7776,24.9475,26.0711
36.1337,39.3007,39.4465
32.1099,38.4396,38.4533
28.1604,37.152,36.9565
25.0134,35.3413,34.9525
21.8923,31.3851,31.0722
